,Node,longitude,latitude,isHighPriority
1591,IA161098904,-93.315077,42.007915,False
1592,IA161099568,-93.312658,42.02251,False
1593,IA161110408,-93.3075087,42.0224778,False
1594,IA161121240,-93.309715,42.1071759,False
1595,IA161122161,-93.405812,41.979174,False
1596,IA161122215,-93.434894,41.979281,False
1597,IA161126263,-93.270437,41.86288,False
1598,IA161131525,-93.407583,41.878239,False
1599,IA161132484,-93.405649,42.070648,False
1600,IA161138466,-93.347928,41.892071,False
1601,IA161138504,-93.347775,41.9354863,False
1602,IA161138543,-93.347639,41.964683,False
1603,IA161138613,-93.347491,42.008275,True
1604,IA161138616,-93.347496,42.008476,False
1605,IA161138740,-93.347561,42.0226,False
1606,IA161141455,-93.309099,41.906504,True
1607,IA161143970,-93.309384,41.964521,False
1608,IA161144020,-93.2512067,41.9644804,False
1609,IA161145167,-93.309593,42.048811,False
1610,IA161145219,-93.2511516,42.0487634,False
1611,IA161149075,-93.2510544,41.9351694,False
1612,IA161149107,-93.309221,41.935442,False
1613,IA161151135,-93.40534,41.928553,False
1614,IA161155152,-93.2512097,42.0778234,False
1615,IA161155178,-93.309601,42.077969,False
1616,IA161155259,-93.405807,42.078004,False
1617,IA161157640,-93.251136,41.888155,False
1618,IA161157716,-93.2510477,41.9301884,False
1619,IA161157859,-93.2512597,42.0076644,False
1620,IA161157862,-93.2512501,42.0078834,False
1621,IA161159354,-93.4056884,42.022607,False
1622,IA161161154,-93.309054,41.892002,False
1623,IA161162475,-93.3996867,41.884764,False
1624,IA161166679,-93.39965,41.8921,False
1625,IA161170704,-93.3912237,42.0076948,False
1626,IA161170714,-93.4057551,42.007759,False
1627,IA161173042,-93.4057544,42.007985,False
1628,IA161180186,-93.309377,42.1227556,False
1629,IA313284985,-92.9871066,42.0073037,False
1630,IA313289752,-92.9879579,42.0075735,False
1631,IA351965061,-93.0391652,42.0083504,False
1632,IA351965206,-93.0116364,42.0077578,False
1633,IA351965281,-93.0216387,42.0067519,False
1634,IA351965479,-93.0188503,42.0091517,False
1635,IA351965480,-93.0128493,42.0080122,False
1636,IA351965481,-93.0192915,42.009239,False
1637,IA351965523,-93.0172,42.0114321,False
1638,IA351965530,-93.0166633,42.011197,False
1639,IA351965715,-93.0125867,42.0179818,False
1640,IA351965899,-93.1157767,41.9425606,False
1641,IA351965900,-93.1154279,41.9423143,True
1642,IA351971641,-93.1953624,41.8886376,False
1643,IA351971644,-93.1636922,41.9109002,False
1644,IA351973441,-92.9612372,42.0042333,False
1645,IA351973458,-92.9609782,42.0025606,False
1646,IA391136952,-92.999957,41.702766,False
1647,IA391137008,-93.0767089,41.6776687,False
1648,IA391137078,-93.048479,41.68061,False
1649,IA391144821,-93.4258076,41.7164713,False
1650,IA391144822,-93.42581,41.7161247,False
1651,IA391144827,-93.445081,41.68843,False
1652,IA391189075,-93.144816,41.820021,True
1653,IA391201264,-93.35812,41.658796,False
1654,IA391201271,-93.358116,41.655311,False
1655,IA391201282,-93.358165,41.6468144,False
1656,IA391201403,-93.3859932,41.6805518,False
1657,IA391201411,-93.374842,41.680272,False
1658,IA391201435,-93.367012,41.680488,False
1659,IA391201436,-93.360644,41.680642,False
1660,IA391234227,-93.309353,42.006314,False
1661,IA391234258,-93.309432,42.02484,False
1662,IA391234263,-93.309426,42.019764,False
1663,IA419160982,-93.3677812,41.6823795,False
1664,IA437641524,-93.0772057,41.6821812,False
1665,IA493023250,-93.3277599,41.7948611,False
1666,IA493023253,-93.3275368,41.7946836,False
1667,IA493023255,-93.3226933,41.7984991,False
1668,IA493023270,-93.3300637,41.7926703,False
1669,IA493023272,-93.3303058,41.7928411,False
1670,IA493075338,-93.2627981,41.8418936,False
1671,IA493075346,-93.253068,41.8490537,False
1672,IA597553314,-93.3677971,41.666035,False
1673,IA599046994,-93.4257161,41.6725024,False
1674,IA705457012,-93.0067774,41.6719282,False
1675,IA723764006,-93.1375074,41.9266438,False
1676,IA917916139,-93.2512725,42.022383,False
1677,IA924799493,-93.1741261,41.9036282,False
1678,IA924799539,-93.1377575,41.9269136,False
1679,IA924799568,-93.1923426,41.8907689,False
1680,IA924799685,-93.0975727,41.9552168,False
1681,IA1021292637,-93.0978396,42.0084448,False
1682,IA1021293628,-93.1651676,42.0077794,False
1683,IA1021293647,-93.1845305,42.0076416,False
1684,IA1386889337,-93.075704,41.6987907,False
1685,IA1386889348,-93.073044,41.6991388,False
1686,IA1386889355,-93.0750975,41.6991477,False
1687,IA1386889358,-93.0755961,41.6991481,False
1688,IA1386889360,-93.0754507,41.6991506,False
1689,IA1386889361,-93.0759425,41.6990554,False
1690,IA1386889367,-93.0753898,41.6993934,False
1691,IA1395141881,-93.3677808,41.7028277,False
1692,IA1605926192,-92.9601041,42.017835,False
1693,IA1685380392,-92.9709226,42.0074656,False
1694,IA1897913045,-93.0000863,41.6779297,False
1695,IA2678832899,-93.1642384,42.0078048,False
1696,IA2678832920,-93.1651797,42.0084146,False
1697,IA3569991838,-93.0005595,41.677896,False
1698,IA3958509327,-93.0483305,41.7171549,False
1699,IA4220728818,-93.0769399,41.6823809,False
1700,IA4220728822,-93.0765257,41.6822265,False
1701,IA4220728824,-93.0766571,41.6821678,False
1702,IA4220728837,-93.0769167,41.6819721,False
1703,IA4220776640,-93.0593934,41.7207845,False
1704,IA4220776680,-93.0631575,41.699455,False
1705,IA4220776681,-93.0594676,41.7211405,False
1706,IA4220778612,-93.0600642,41.7210312,False
1707,IA4220778625,-93.0772437,41.6880637,False
1708,IA4220778680,-93.0628163,41.6997383,False
1709,IA4220778709,-93.0599106,41.7206982,False
1710,IA4222927153,-93.0003013,41.681349,False
1711,IA4222927690,-92.9999665,41.684814,False
1712,IA4222927694,-92.9998901,41.680992,True
1713,IA4222961524,-92.999993,41.6782312,True
1714,IA4222961580,-92.9996994,41.67789,False
1715,IA4222961684,-93.0002432,41.6776211,False
1716,IA5473396857,-93.2968073,41.8191648,False
1717,IA5473396862,-93.3060262,41.812119,False
1718,IA5473396866,-93.302852,41.8161017,False
1719,IA5473396870,-93.3006484,41.8145147,False
1720,IA5473396875,-93.3062524,41.8114815,False
1721,IA5473396894,-93.2997435,41.8138613,True
1722,IA5473397782,-93.296746,41.818858,False
1723,IA7346108611,-93.4099081,41.7290863,False
1724,IA7346108612,-93.4096581,41.7289402,False
1725,IA7373936417,-93.0939203,41.9577509,False
1726,IA7373936418,-93.094289,41.9580152,False
1727,IA9440515581,-93.0583624,41.819925,False
1728,IA9440515583,-93.0580426,41.8201581,False
1729,IA9709987239,-93.0236033,41.7073245,False
1730,IA9849131865,-93.1651734,42.0080843,False
1731,IA9849131870,-93.1655961,42.0077678,False
1732,IA10994431305,-93.4057558,42.0075134,False
1733,IA10994431312,-93.4054457,42.0077599,False
1734,IA10994431317,-93.4060887,42.0077614,False
1735,IA10994431318,-93.4057536,42.0082515,False
1736,IA10994431331,-93.4054364,42.0079828,False
1737,IA159772846,-92.9441917,42.353954,False
1738,IA159772859,-93.0022913,42.3538103,False
1739,IA159776505,-93.0018641,42.2526732,False
1740,IA159776749,-93.0018919,42.2599321,False
1741,IA159776828,-93.0028225,42.4339406,False
1742,IA159785179,-93.5684051,42.4488762,False
1743,IA159785674,-93.5620834,42.4488802,False
1744,IA159822021,-93.3850733,42.4195291,False
1745,IA159822024,-93.3855885,42.4191752,False
1746,IA159824973,-93.1716039,42.281349,False
1747,IA159824983,-93.138293,42.3973851,False
1748,IA159824988,-93.1385717,42.4119005,False
1749,IA159824994,-93.1716483,42.2957075,False
1750,IA159825034,-93.1669294,42.3608876,False
1751,IA159825057,-93.1676753,42.3974128,False
1752,IA159825264,-93.0792481,42.3607773,True
1753,IA159825529,-93.1959478,42.2379156,False
1754,IA159825537,-93.176441,42.2451628,False
1755,IA159825691,-93.128074,42.3607612,False
1756,IA159825733,-93.3854553,42.3979761,False
1757,IA159825752,-93.3467893,42.3977075,False
1758,IA159825767,-93.3097237,42.3976559,True
1759,IA159825788,-93.2611237,42.397469,False
1760,IA159825801,-93.2164405,42.3974415,False
1761,IA159825808,-93.2066672,42.3974362,False
1762,IA159826690,-93.0220692,42.4049873,False
1763,IA159827239,-93.2086769,42.3607214,False
1764,IA159827248,-93.2319472,42.360639,False
1765,IA159827258,-93.2611196,42.3608093,False
1766,IA159827280,-93.0412495,42.3535418,False
1767,IA159827319,-93.0605725,42.3608212,False
1768,IA159827419,-93.3096763,42.3058601,False
1769,IA159827432,-93.2902281,42.3055213,True
1770,IA159829200,-93.2807368,42.4552037,False
1771,IA159830059,-93.0898993,42.307027,False
1772,IA159830146,-93.0649796,42.2452117,False
1773,IA159830281,-93.3726133,42.4173028,False
1774,IA159831134,-93.04086,42.281479,False
1775,IA159831144,-93.0409413,42.3105172,False
1776,IA159831293,-93.0868059,42.2880491,False
1777,IA159832140,-93.2999928,42.3055582,False
1778,IA159832247,-93.1179041,42.2087411,False
1779,IA159832263,-93.1178641,42.2449249,False
1780,IA159832287,-93.1186224,42.281677,False
1781,IA159832293,-93.1179159,42.2868065,False
1782,IA159832538,-93.2611554,42.4551977,False
1783,IA159832541,-93.310049,42.4553892,False
1784,IA159832548,-93.3465866,42.4552281,False
1785,IA159832578,-93.3796774,42.4573832,False
1786,IA159832611,-93.0621897,42.4073302,True
1787,IA159832635,-93.072554,42.4072401,True
1788,IA159832661,-93.1745906,42.2813726,False
1789,IA159832819,-93.0995148,42.3606328,True
1790,IA159833040,-93.3098011,42.3537575,False
1791,IA159833356,-93.4245857,42.2382726,False
1792,IA159833968,-93.3098519,42.2597774,False
1793,IA159833983,-93.2414992,42.2596664,False
1794,IA159834404,-93.1924136,42.4553692,False
1795,IA159834628,-93.0760954,42.2797283,False
1796,IA159834771,-93.3467074,42.4192812,False
1797,IA159835190,-93.0993334,42.3246144,False
1798,IA159835607,-93.385611,42.2455559,False
1799,IA159835709,-93.3856463,42.238207,False
1800,IA159835716,-93.3855864,42.4195527,True
1801,IA159835722,-93.3856056,42.4214328,False
1802,IA159836051,-93.3752814,42.4195033,False
1803,IA159836303,-93.2319642,42.2956766,False
1804,IA159837547,-93.0515636,42.4409849,False
1805,IA159837668,-93.3832244,42.4195443,False
1806,IA159838023,-93.2902767,42.3607304,False
1807,IA159838894,-93.0020297,42.2817257,False
1808,IA159838941,-93.3096968,42.2814844,False
1809,IA159838950,-93.3857292,42.2815435,False
1810,IA159838954,-93.4244625,42.2816363,False
1811,IA159838959,-93.4439513,42.2817021,False
1812,IA159839408,-93.2071473,42.4336573,False
1813,IA159840366,-93.1533916,42.433658,False
1814,IA159840392,-93.2612075,42.4335654,False
1815,IA159840737,-93.3097395,42.2380562,False
1816,IA159840772,-93.3098428,42.3584389,False
1817,IA159842477,-93.1531229,42.4481223,False
1818,IA159842713,-93.3856182,42.3537824,False
1819,IA159842840,-93.2414216,42.2379824,False
1820,IA159843375,-93.0428887,42.2453041,False
1821,IA160453528,-92.9345394,42.0490897,False
1822,IA160454096,-93.069609,42.1874031,False
1823,IA160454101,-93.0696676,42.2018252,False
1824,IA160454175,-92.9927316,42.1113636,False
1825,IA160461475,-93.195385,42.1904976,False
1826,IA160461719,-93.195142,42.1222663,False
1827,IA160461813,-93.1951127,42.1656214,False
1828,IA160461927,-92.990062,42.1073002,False
1829,IA160463395,-93.0890139,42.1729196,False
1830,IA160463404,-93.0877771,42.0774852,False
1831,IA160463411,-93.0881677,42.1065021,False
1832,IA160463425,-93.0883759,42.1403158,False
1833,IA160467068,-92.9347954,42.0527298,False
1834,IA160467200,-92.9872877,42.1226865,False
1835,IA160467335,-93.1562209,42.1221678,False
1836,IA160468373,-93.0004987,42.0777039,False
1837,IA160468404,-93.1561487,42.0775959,False
1838,IA160468580,-93.0009979,42.137063,False
1839,IA160469450,-92.990038,42.1133418,True
1840,IA160469557,-93.1660947,42.1660647,False
1841,IA160471102,-93.1560698,42.1401412,False
1842,IA160471126,-93.1562826,42.1654828,False
1843,IA160476883,-93.1178249,42.2015047,False
1844,IA160476950,-93.156241,42.1139255,False
1845,IA160476982,-92.9927379,42.1133293,False
1846,IA161091418,-93.5648958,42.077948,False
1847,IA161119787,-93.386281,42.070605,False
1848,IA161119803,-93.386345,42.077953,False
1849,IA161121283,-93.34711,42.10668,False
1850,IA161121333,-93.386195,42.107014,False
1851,IA161121384,-93.425547,42.107172,False
1852,IA161121422,-93.462851,42.106993,False
1853,IA161121442,-93.5018802,42.1069622,False
1854,IA161123222,-93.3859054,42.1665419,False
1855,IA161123681,-93.30958,42.195199,False
1856,IA161123699,-93.3466584,42.1953108,False
1857,IA161123733,-93.385849,42.195571,False
1858,IA161123776,-93.424941,42.1956573,False
1859,IA161134625,-93.462618,42.078036,False
1860,IA161137501,-93.2511837,42.1912823,False
1861,IA161138927,-93.3468417,42.1663701,False
1862,IA161146515,-93.541,42.07803,False
1863,IA161150769,-93.425247,42.07807,False
1864,IA161150885,-93.4249541,42.1666478,False
1865,IA161155324,-93.501757,42.078182,False
1866,IA161155339,-93.56056,42.07803,False
1867,IA161156809,-93.2509547,42.1659014,False
1868,IA161156827,-93.309353,42.166178,False
1869,IA161158108,-93.2510144,42.1224634,False
1870,IA263713722,-93.5684917,42.4486743,False
1871,IA389243671,-93.0438933,42.4608864,False
1872,IA389244436,-93.0516171,42.4539287,False
1873,IA389244957,-93.051635,42.4592897,False
1874,IA389244993,-93.0518656,42.456292,False
1875,IA389245425,-93.0525798,42.4539308,False
1876,IA389245713,-93.0593285,42.4523359,False
1877,IA389250141,-93.1527587,42.4265457,False
1878,IA389250144,-93.1435789,42.4281017,False
1879,IA389250152,-93.1367714,42.4265442,False
1880,IA389250909,-93.1435586,42.4247718,False
1881,IA389250931,-93.136418,42.4262852,False
1882,IA389255448,-92.9328112,42.4625112,False
1883,IA389255458,-92.9332198,42.4627542,False
1884,IA391210144,-93.4244821,42.3104546,False
1885,IA391210161,-93.4439781,42.3104616,False
1886,IA391210909,-93.3096919,42.2959256,False
1887,IA391210957,-93.3000191,42.296084,False
1888,IA410260090,-93.2680005,42.4481697,False
1889,IA410260092,-93.2633771,42.4486774,False
1890,IA410260093,-93.2611273,42.4489806,False
1891,IA410260096,-93.253268,42.4483392,False
1892,IA410260129,-93.2675813,42.4479285,False
1893,IA410260132,-93.2611706,42.4473389,False
1894,IA410260135,-93.2532361,42.4480919,False
1895,IA1589980294,-93.5138895,42.4479461,False
1896,IA1589980313,-93.5136624,42.4481884,False
1897,IA1589980374,-93.5286214,42.4484513,False
1898,IA1692034912,-93.1504331,42.4262896,False
1899,IA1692200275,-93.3857199,42.4470817,False
1900,IA1692200279,-93.3792941,42.4478955,False
1901,IA1692200301,-93.3858673,42.4486728,False
1902,IA1692200371,-93.3928022,42.4481093,False
1903,IA1692200380,-93.3919449,42.4478416,False
1904,IA1692200404,-93.3801802,42.4476653,False
1905,IA1692697943,-93.5618197,42.448666,False
1906,IA1692697950,-93.5281355,42.4481906,False
1907,IA1922513552,-93.2611092,42.4508314,False
1908,IA1982463174,-93.0513133,42.4569308,False
1909,IA1982463187,-93.0508114,42.4592907,False
1910,IA2570892869,-93.3096796,42.3053902,False
1911,IA2570892870,-93.309281,42.3055876,False
1912,IA2669133754,-93.3855927,42.4267281,False
1913,IA2669342144,-93.3866878,42.3537899,False
1914,IA2669342151,-93.3858033,42.3543728,False
1915,IA2677071925,-93.3863285,42.2454089,False
1916,IA2677098654,-93.385613,42.2448327,False
1917,IA2677103454,-93.4245543,42.2537292,False
1918,IA2677257358,-93.2896687,42.295872,False
1919,IA3102600173,-93.1178931,42.2077311,False
1920,IA3187352848,-93.1534733,42.4478398,False
1921,IA3187352880,-93.1538092,42.4481281,False
1922,IA159345916,-93.764718,41.059715,False
1923,IA159346793,-93.653914,41.1445941,False
1924,IA159347968,-93.76766,40.913852,False
1925,IA159348379,-93.729375,40.899274,False
1926,IA159348489,-93.652398,40.899285,False
1927,IA159348602,-93.594895,40.898815,False
1928,IA159350123,-93.83614,41.115965,False
1929,IA159350134,-93.835914,41.115756,False
1930,IA159350158,-93.821675,41.116296,False
1931,IA159350644,-93.836142,41.115636,False
1932,IA159351065,-93.794568,41.0172778,False
1933,IA159351077,-93.796171,41.014839,False
1934,IA159351111,-93.7976122,41.009161,False
1935,IA159351158,-93.6542385,41.1446547,False
1936,IA159354373,-93.947888,41.026593,False
1937,IA159361760,-93.7962757,41.0262563,False
1938,IA159361794,-93.794482,41.025832,False
1939,IA159362797,-93.790605,41.041654,False
1940,IA159362825,-93.7878792,41.0414961,False
1941,IA159362969,-93.790952,41.041578,False
1942,IA159363513,-93.7861023,41.0472602,False
1943,IA159363765,-93.78615,41.047548,False
1944,IA159366941,-93.780323,41.069273,False
1945,IA159366956,-93.781188,41.066282,False
1946,IA159373165,-93.797633,40.992795,False
1947,IA159373175,-93.797111,40.989431,False
1948,IA159373181,-93.797109,40.988815,False
1949,IA159373197,-93.797512,40.985302,False
1950,IA159374819,-93.794109,41.01819,False
1951,IA159374830,-93.794552,41.015611,False
1952,IA159374857,-93.795932,41.011676,False
1953,IA159374867,-93.796766,41.010381,False
1954,IA159377608,-93.780945,41.072374,False
1955,IA159377628,-93.780049,41.069142,False
1956,IA159379377,-93.7921567,41.0271516,True
1957,IA159379398,-93.794071,41.023057,False
1958,IA159380584,-93.5568458,40.9543483,False
1959,IA159381717,-93.781212,41.073482,False
1960,IA159381742,-93.782566,41.070367,False
1961,IA159381779,-93.781411,41.067089,False
1962,IA159385840,-93.794275,41.02261,False
1963,IA159387570,-93.797633,40.976106,False
1964,IA159387591,-93.79888,40.971846,False
1965,IA159387609,-93.79752,40.968252,False
1966,IA159389099,-93.7996055,40.9958159,False
1967,IA159389109,-93.799416,40.992498,False
1968,IA159389116,-93.799274,40.991875,False
1969,IA159389260,-93.798283,40.989011,False
1970,IA159391017,-93.864885,41.027511,False
1971,IA159391416,-93.797346,40.975646,False
1972,IA159391430,-93.795941,40.971964,False
1973,IA159391441,-93.7972312,40.9677387,False
1974,IA159393250,-93.586027,41.073965,False
1975,IA159394900,-93.614524,40.971465,False
1976,IA159397377,-93.7656719,41.0306123,True
1977,IA159397626,-93.5907073,41.030052,False
1978,IA159397720,-93.956469,41.027055,False
1979,IA159397762,-93.91814,41.026539,False
1980,IA159397919,-93.8042477,41.0244766,False
1981,IA159397941,-93.7800236,41.0300437,False
1982,IA159398246,-93.750698,41.0769503,False
1983,IA159402345,-93.768412,40.972016,False
1984,IA159402985,-93.864586,40.955597,False
1985,IA159406736,-93.7657036,41.0377573,True
1986,IA159411611,-93.836343,41.043105,False
1987,IA159419284,-93.5572681,40.9540777,False
1988,IA159419402,-93.5949687,40.9497223,False
1989,IA159419405,-93.5953593,40.9494899,False
1990,IA159419938,-93.595289,40.942935,False
1991,IA159419942,-93.595284,40.942367,False
1992,IA159420307,-93.595871,40.942438,False
1993,IA159505934,-93.595044,40.877969,False
1994,IA159506720,-93.767828,40.8993,False
1995,IA159507179,-93.833667,40.739491,False
1996,IA159507182,-93.833546,40.739492,True
1997,IA159507930,-93.803002,40.866001,False
1998,IA159507960,-93.804409,40.869919,False
1999,IA159507974,-93.802271,40.874121,False
2000,IA159513430,-93.819488,40.868995,False
2001,IA159513435,-93.819514,40.870245,False
2002,IA159513518,-93.818838,40.869533,False
2003,IA159513810,-93.829291,40.807799,False
2004,IA159513823,-93.8289857,40.8117026,False
2005,IA159513868,-93.7675677,40.8706788,False
2006,IA159513972,-93.8292086,40.811702,False
2007,IA159513995,-93.825548,40.816003,False
2008,IA159515187,-93.671195,40.812427,False
2009,IA159518906,-93.841771,40.743263,False
2010,IA159518941,-93.8452218,40.738471,False
2011,IA159518969,-93.843376,40.734257,False
2012,IA159527719,-93.857065,40.822001,False
2013,IA159529762,-93.747893,40.768432,False
2014,IA159530857,-93.805651,40.869867,False
2015,IA159537873,-93.657452,40.826889,False
2016,IA159537882,-93.657577,40.826619,False
2017,IA159540272,-93.691143,40.768445,False
2018,IA159548061,-93.652712,40.878364,False
2019,IA159548064,-93.652714,40.878039,False
2020,IA159548110,-93.652874,40.856042,False
2021,IA159553449,-93.801925,40.874105,False
2022,IA159553484,-93.802618,40.866094,False
2023,IA159553596,-93.825376,40.815402,False
2024,IA159553604,-93.8253167,40.8117912,False
2025,IA159553624,-93.82884,40.807725,False
2026,IA159558332,-93.652506,40.878129,False
2027,IA159559925,-93.842996,40.733885,False
2028,IA159559953,-93.840435,40.739196,False
2029,IA159559973,-93.841317,40.743416,False
2030,IA159573999,-93.595276,40.82698,False
2031,IA159574896,-93.7479566,40.7395051,False
2032,IA159576929,-93.833117,40.812111,False
2033,IA159577028,-93.8334747,40.7573437,False
2034,IA159577326,-93.871189,40.821732,False
2035,IA159577709,-93.7469591,40.7394996,True
2036,IA159578373,-93.594353,40.789971,False
2037,IA159579800,-93.594238,40.761171,False
2038,IA159579873,-93.595161,40.856096,False
2039,IA159580754,-93.900765,40.756667,False
2040,IA159581290,-93.767521,40.856169,False
2041,IA159581426,-93.747722,40.81215,False
2042,IA159581794,-93.761017,40.739645,True
2043,IA159582375,-93.70539,40.76831,False
2044,IA159582432,-93.6609568,40.7681592,False
2045,IA159582530,-93.641834,40.789802,False
2046,IA159583015,-93.70533,40.742908,False
2047,IA159583074,-93.66098,40.749655,False
2048,IA159583456,-93.780956,40.740792,False
2049,IA159588909,-93.8004287,40.8123056,False
2050,IA159589516,-93.652701,40.812464,False
2051,IA159589536,-93.7957039,40.8123851,False
2052,IA159589800,-93.657446,40.812455,False
2053,IA159590653,-93.729197,40.856065,False
2054,IA160314175,-93.4610282,41.0267636,False
2055,IA160314412,-93.4228269,40.9697393,False
2056,IA160319049,-93.470994,40.9411188,False
2057,IA160327483,-93.4704244,41.0287611,False
2058,IA160328870,-93.4709511,40.9317251,False
2059,IA160328947,-93.4738202,41.1169472,False
2060,IA160437789,-93.824349,41.174819,False
2061,IA160441009,-93.898813,41.15661,False
2062,IA160454679,-93.828164,41.211224,False
2063,IA161198099,-93.7838372,41.1811011,False
2064,IA161198169,-93.7839731,41.1718763,False
2065,IA161216949,-93.5633566,41.2853752,False
2066,IA161216967,-93.500292,41.284448,False
2067,IA161237767,-93.7840644,41.1809411,False
2068,IA161237787,-93.7841968,41.1722426,False
2069,IA161282573,-93.499048,40.760668,False
2070,IA161282582,-93.498644,40.760962,False
2071,IA161308234,-93.499451,40.760958,False
2072,IA161308241,-93.49921,40.76075,False
2073,IA161309748,-93.499054,40.761273,False
2074,IA161309758,-93.498671,40.761059,False
2075,IA161309768,-93.499713,40.76107,False
2076,IA161309778,-93.4992,40.761448,False
2077,IA161322149,-93.499219,40.763943,False
2078,IA161322155,-93.499052,40.761061,False
2079,IA161322157,-93.499051,40.76096,False
2080,IA161322164,-93.499191,40.758147,False
2081,IA161322186,-93.499402,40.826396,False
2082,IA161322263,-93.499182,40.761061,False
2083,IA161322271,-93.499185,40.760959,False
2084,IA161322307,-93.499315,40.733726,False
2085,IA161326295,-93.503113,40.761047,False
2086,IA391188600,-93.79854,41.025517,True
2087,IA391240824,-93.49939,40.855565,True
2088,IA391256314,-93.800662,40.870083,False
2089,IA391256334,-93.795849,40.870254,False
2090,IA529535449,-93.7943151,41.0267535,False
2091,IA1097406676,-93.7973452,41.0111265,False
2092,IA1399309782,-93.8077875,41.0232232,False
2093,IA1399309851,-93.8079842,41.0236247,False
2094,IA1687438729,-93.7961642,41.026281,False
2095,IA1874948097,-93.7877686,41.0414926,False
2096,IA1874948100,-93.792983,41.0415494,True
2097,IA1874948118,-93.7928795,41.0415527,False
2098,IA4094355883,-93.7922719,41.0271237,False
2099,IA10681904288,-93.7983174,41.0258151,False
2100,IA10681904289,-93.796235,41.0264518,False
2101,IA10681904290,-93.7963411,41.0264282,False
2102,IA10681904291,-93.792186,41.0273287,True
2103,IA10681904292,-93.7923104,41.0273014,False
2104,IA11196426820,-93.4704241,41.0291312,False
2105,IA11196426823,-93.4708003,41.0288495,False
2106,IA31535407,-93.8611562,41.5659463,False
2107,IA31535415,-93.874659,41.563889,False
2108,IA31535446,-93.949309,41.5491392,False
2109,IA31535453,-93.9588872,41.5467383,False
2110,IA34987746,-93.948739,41.549036,False
2111,IA34987779,-93.90806,41.557281,False
2112,IA34987795,-93.875571,41.56347,False
2113,IA34987808,-93.861788,41.5655865,False
2114,IA159441998,-93.8101665,41.553245,False
2115,IA159446790,-93.8089169,41.5932679,True
2116,IA159446861,-93.880679,41.564176,False
2117,IA159451365,-93.818726,41.574498,False
2118,IA159451402,-93.812218,41.573365,True
2119,IA159451404,-93.8093748,41.5734324,False
2120,IA159451420,-93.7906339,41.575473,False
2121,IA159451483,-93.7999317,41.5739506,False
2122,IA159451902,-93.885601,41.522854,False
2123,IA159455179,-93.945133,41.517757,False
2124,IA159455847,-93.881708,41.576411,False
2125,IA159455946,-93.883694,41.586704,False
2126,IA159456122,-93.880837,41.55138,False
2127,IA159457711,-93.7906032,41.591083,False
2128,IA159461924,-93.8188058,41.5673647,False
2129,IA159461969,-93.8094044,41.5685002,False
2130,IA159462939,-93.8092513,41.5826744,False
2131,IA159462959,-93.809167,41.5889562,True
2132,IA159462973,-93.8088652,41.5970722,False
2133,IA159464489,-93.872262,41.600387,False
2134,IA159467658,-93.8280691,41.5909147,False
2135,IA159468167,-93.7998289,41.56851,False
2136,IA159468184,-93.7998357,41.5619235,False
2137,IA159477043,-93.828081,41.586334,True
2138,IA159477061,-93.827995,41.600397,False
2139,IA159478423,-93.8569133,41.5569235,False
2140,IA159480330,-93.8224004,41.5345675,False
2141,IA159481476,-93.906561,41.519441,False
2142,IA159482728,-93.8142009,41.6004099,False
2143,IA159482976,-93.8661837,41.6003948,False
2144,IA159483429,-93.7934134,41.5416882,False
2145,IA159485586,-93.8336113,41.6003643,True
2146,IA159493026,-93.885592,41.611954,False
2147,IA159496216,-93.815232,41.517264,False
2148,IA159498234,-93.8218819,41.5878292,False
2149,IA159507136,-93.8282729,41.5452983,False
2150,IA159507345,-93.8094949,41.5610852,False
2151,IA159507409,-93.7965383,41.5615915,False
2152,IA159507454,-93.8188448,41.5601153,False
2153,IA159513090,-93.866222,41.588657,False
2154,IA160358538,-93.898196,41.268176,False
2155,IA160358548,-93.898283,41.261545,False
2156,IA160358550,-93.898279,41.260908,False
2157,IA160422036,-93.905918,41.474154,False
2158,IA160432613,-93.912548,41.261435,False
2159,IA160432778,-93.936263,41.30122,False
2160,IA160436919,-93.803373,41.355821,False
2161,IA160438316,-93.846052,41.28601,False
2162,IA160439499,-93.983988,41.344467,False
2163,IA160440634,-93.809235,41.262838,True
2164,IA160441818,-93.898798,41.185524,False
2165,IA160443076,-93.898785,41.261252,False
2166,IA160446077,-93.808697,41.288443,False
2167,IA160446086,-93.8058319,41.2884332,False
2168,IA160446343,-93.846786,41.20983,False
2169,IA160446777,-94.004615,41.311462,False
2170,IA160446942,-93.945889,41.30122,False
2171,IA160455277,-93.837308,41.478694,False
2172,IA160462908,-93.897809,41.268505,False
2173,IA160467006,-93.82766,41.225219,False
2174,IA160467013,-93.825601,41.225257,False
2175,IA160467127,-93.9129074,41.2143722,False
2176,IA160467303,-93.827615,41.223419,False
2177,IA160477251,-93.7957144,41.4971802,False
2178,IA160714131,-93.5842149,41.6004599,False
2179,IA160714300,-93.761481,41.522886,False
2180,IA160714396,-93.776735,41.517398,False
2181,IA160714826,-93.514347,41.571696,False
2182,IA160714851,-93.5134932,41.5776699,False
2183,IA160715993,-93.6391458,41.6004259,False
2184,IA160716314,-93.595664,41.518851,True
2185,IA160716318,-93.595515,41.518922,True
2186,IA160717991,-93.7655214,41.5599488,False
2187,IA160718016,-93.770905,41.559131,False
2188,IA160718618,-93.5807411,41.6004401,False
2189,IA160719974,-93.7147365,41.5171599,False
2190,IA160720030,-93.7198718,41.5228129,False
